ticker,kind,name,isin,fonte,data_atualizacao
BTRA,fii,FII BTG TAGR,,fiis_20250924_040407.csv,2025-09-24
BTSG,fii,FII BTSP I,,fiis_20250924_040407.csv,2025-09-24
BTSI,fii,FII BTSP II,,fiis_20250924_040407.csv,2025-09-24
BTWR,fii,FII BTOWERS,,fiis_20250924_040407.csv,2025-09-24
BTYU,fii,FII BTYU,,fiis_20250924_040407.csv,2025-09-24
BVAR,fii,FII B VAREJO,,fiis_20250924_040407.csv,2025-09-24
BXPO,etf,INVESTO BXPO,,etfs_20250924_040412.csv,2025-09-24
BZEL,fii,FII BARZEL,,fiis_20250924_040407.csv,2025-09-24
C1AB34,bdr,CABLE ONE INC,BRC1ABBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C1AG34,bdr,CONAGRA BRANDS INC,BRC1AGBDR008,bdrs_20250924_040410.xlsx,2025-09-24
C1AH34,bdr,CARDINAL HEALTH INC,BRC1AHBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C1BL34,bdr,CHUBB LTD,BRC1BLBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C1BO34,bdr,CBOE GLOBAL MARKETS INC,BRC1BOBDR000,bdrs_20250924_040410.xlsx,2025-09-24
C1BR34,bdr,CBRE GROUP INC,BRC1BRBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C1BS34,bdr,PARAMOUNT  GLOBAL,BRC1BSBDR001,bdrs_20250924_040410.xlsx,2025-09-24
C1CI34,bdr,CROWN CASTLE INTERNATIONAL CORP,BRC1CIBDR000,bdrs_20250924_040410.xlsx,2025-09-24
C1CL34,bdr,CARNIVAL CORP,BRC1CLBDR004,bdrs_20250924_040410.xlsx,2025-09-24
C1DN34,bdr,CADENCE DESIGN SYSTEMS INC,BRC1DNBDR008,bdrs_20250924_040410.xlsx,2025-09-24
C1DW34,bdr,CDW CORPORATION,BRC1DWBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C1FG34,bdr,CITIZENS FINANCIAL GROUP INC,BRC1FGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C1FI34,bdr,CF INDUSTRIES HOLDINGS INC,BRC1FIBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C1GP34,bdr,COSTAR GROUP INC,BRC1GPBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C1HI34,bdr,CHINA PETROLEUM & CHEMICAL CORP,BRC1HIBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C1HK34,bdr,CHECK POINT SOFTWARE TECHNOLOGIES LTD,BRC1HKBDR005,bdrs_20250924_040410.xlsx,2025-09-24
C1HR34,bdr,CH ROBINSON WORLDWIDE INC,BRC1HRBDR000,bdrs_20250924_040410.xlsx,2025-09-24
C1HT34,bdr,CHUNGHWA TELECOM CO LTD,BRC1HTBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C1IC34,bdr,Cigna Corp,BRC1ICBDR000,bdrs_20250924_040410.xlsx,2025-09-24
C1MA34,bdr,COMERICA INC,BRC1MABDR006,bdrs_20250924_040410.xlsx,2025-09-24
C1MG34,bdr,CHIPOTLE MEXICAN GRILL INC,BRC1MGBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C1MI34,bdr,CUMMINS INC,BRC1MIBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C1MS34,bdr,CMS ENERGY CORP,BRC1MSBDR008,bdrs_20250924_040410.xlsx,2025-09-24
C1NC34,bdr,CENTENE CORP,BRC1NCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
C1NP34,bdr,CENTERPOINT ENERGY INC,BRC1NPBDR002,bdrs_20250924_040410.xlsx,2025-09-24
C1NS34,bdr,CELANESE CORP,BRC1NSBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C1OG34,bdr,COTERRA ENERGY INC.,BRC1OGBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C1OO34,bdr,COOPER COMPANIES INC,BRC1OOBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C1OU34,bdr,COUPA SOFTWARE INC,BRC1OUBDR000,bdrs_20250924_040410.xlsx,2025-09-24
C1PB34,bdr,Campbell Soup Co,BRC1PBBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C1PR34,bdr,COPART INC,BRC1PRBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C1RR34,bdr,CARRIER GLOBAL CORPORATION,BRC1RRBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C1SU34,bdr,CREDIT SUISSE GROUP AG,BRC1SUBDR001,bdrs_20250924_040410.xlsx,2025-09-24
C1TA34,bdr,CINTAS CORP,BRC1TABDR001,bdrs_20250924_040410.xlsx,2025-09-24
C1TV34,bdr,CORTEVA INC,BRC1TVBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C1TX34,bdr,CITRIX SYSTEMS INC,BRC1TXBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C2AC34,bdr,CACI INTERNATIONAL INC,BRC2ACBDR005,bdrs_20250924_040410.xlsx,2025-09-24
C2CA34,bdr,COCA-COLA FEMSA SAB DE CV,BRC2CABDR005,bdrs_20250924_040410.xlsx,2025-09-24
C2EM34,bdr,CEMEX SAB DE CV,BRC2EMBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C2GN34,bdr,COGNEX CORP,BRC2GNBDR009,bdrs_20250924_040410.xlsx,2025-09-24
C2HD34,bdr,CHURCHILL DOWNS INC,BRC2HDBDR008,bdrs_20250924_040410.xlsx,2025-09-24
C2HN34,bdr,Change Healthcare Inc,BRC2HNBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C2HP34,bdr,CHARGEPOINT HOLDINGS INC,BRC2HPBDR002,bdrs_20250924_040410.xlsx,2025-09-24
C2OI34,bdr,COINBASE GLOBAL INC,BRC2OIBDR003,bdrs_20250924_040410.xlsx,2025-09-24
C2OL34,bdr,BANCOLOMBIA SA,BRC2OLBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C2OU34,bdr,Coursera Inc,BRC2OUBDR008,bdrs_20250924_040410.xlsx,2025-09-24
C2PR34,bdr,COUSINS PROPERTIES INC,BRC2PRBDR001,bdrs_20250924_040410.xlsx,2025-09-24
C2PT34,bdr,CAMDEN PROPERTY TRUST,BRC2PTBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C2RN34,bdr,Cerence Inc,BRC2RNBDR006,bdrs_20250924_040410.xlsx,2025-09-24
C2RS34,bdr,CRISPR THERAPEUTICS AG,BRC2RSBDR005,bdrs_20250924_040410.xlsx,2025-09-24
C2RW34,bdr,CROWDSTRIKE HOLDINGS INC,BRC2RWBDR007,bdrs_20250924_040410.xlsx,2025-09-24
C2SW34,bdr,Columbia Sportswear Co,BRC2SWBDR005,bdrs_20250924_040410.xlsx,2025-09-24
C2ZR34,bdr,CAESARS ENTERTAINMENT INC,BRC2ZRBDR000,bdrs_20250924_040410.xlsx,2025-09-24
CACR,fii,CARTESIA FII,,fiis_20250924_040407.csv,2025-09-24
CAJI34,bdr,CANON INC,BRCAJIBDR009,bdrs_20250924_040410.xlsx,2025-09-24
CALI,acao,CONST A LIND,,acoes_20250924_040414.xlsx,2025-09-24
CAMB,acao,CAMBUCI,,acoes_20250924_040414.xlsx,2025-09-24
CAML,acao,CAMIL,,acoes_20250924_040414.xlsx,2025-09-24
CAON34,bdr,CAPITAL ONE FINANCIAL CORP,BRCAONBDR009,bdrs_20250924_040410.xlsx,2025-09-24
CAPE,etf,ISHARES CAP5,,etfs_20250924_040412.csv,2025-09-24
CAPH34,bdr,CAPRI HOLDINGS LTD,BRCAPHBDR008,bdrs_20250924_040410.xlsx,2025-09-24
CARE,fii,FII DEA CARE,,fiis_20250924_040407.csv,2025-09-24
CASA,etf,ETF CASA,,etfs_20250924_040412.csv,2025-09-24
CASH,acao,MELIUZ,,acoes_20250924_040414.xlsx,2025-09-24
CASN,acao,CASAN,,acoes_20250924_040414.xlsx,2025-09-24
CATA,acao,IND CATAGUAS,,acoes_20250924_040414.xlsx,2025-09-24
CATP34,bdr,CATERPILLAR INC.,BRCATPBDR003,bdrs_20250924_040410.xlsx,2025-09-24
CBAV,acao,CBA,,acoes_20250924_040414.xlsx,2025-09-24
CBEE,acao,AMPLA ENERG,,acoes_20250924_040414.xlsx,2025-09-24
CBOP,fii,FII CBOP PAX,,fiis_20250924_040407.csv,2025-09-24
CCME,fii,FII CANUMA,,fiis_20250924_040407.csv,2025-09-24
CCTY,acao,RDVC CITY,,acoes_20250924_040414.xlsx,2025-09-24
CCVA,fii,FII CCVA,,fiis_20250924_040407.csv,2025-09-24
CDHY,fii,FII CDHY,,fiis_20250924_040407.csv,2025-09-24
CDIGO,acao,NOME DE PREGÃO,,acoes_20250924_040414.xlsx,2025-09-24
CEAB,acao,CEA MODAS,,acoes_20250924_040414.xlsx,2025-09-24
CEBB,fii,FII CEBB,,fiis_20250924_040407.csv,2025-09-24
CEBR,acao,CEB,,acoes_20250924_040414.xlsx,2025-09-24
CEDO,acao,CEDRO,,acoes_20250924_040414.xlsx,2025-09-24
CEEB,acao,COELBA,,acoes_20250924_040414.xlsx,2025-09-24
CEED,acao,CEEE-D,,acoes_20250924_040414.xlsx,2025-09-24
CEGR,acao,CEG,,acoes_20250924_040414.xlsx,2025-09-24
CENU,fii,FII CENU,,fiis_20250924_040407.csv,2025-09-24
CEOC,fii,FII CEO CCP,,fiis_20250924_040407.csv,2025-09-24
CFHI,fii,FII CF2,,fiis_20250924_040407.csv,2025-09-24
CFII,fii,FII CF3 IMOB,,fiis_20250924_040407.csv,2025-09-24
CGAS,acao,COMGAS,,acoes_20250924_040414.xlsx,2025-09-24
CGRA,acao,GRAZZIOTIN,,acoes_20250924_040414.xlsx,2025-09-24
CHCM34,bdr,CHARTER COMMUNICATIONS INC,BRCHCMBDR001,bdrs_20250924_040410.xlsx,2025-09-24
CHDC34,bdr,CHURCH & DWIGHT CO INC,BRCHDCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
CHIP,etf,INVESTO CHIP,,etfs_20250924_040412.csv,2025-09-24
CHME34,bdr,CME GROUP INC.,BRCHMEBDR007,bdrs_20250924_040410.xlsx,2025-09-24
CHVX34,bdr,CHEVRON CORPORATION,BRCHVXBDR008,bdrs_20250924_040410.xlsx,2025-09-24
CINF34,bdr,CINCINNATI FINANCIAL CORP,BRCINFBDR000,bdrs_20250924_040410.xlsx,2025-09-24
CIX,fii,FII CIXF,,fiis_20250924_040407.csv,2025-09-24
CIXM,fii,FII CIXM,,fiis_20250924_040407.csv,2025-09-24
CJCT,fii,FII CJCTOWER,,fiis_20250924_040407.csv,2025-09-24
CLIN,fii,FII CLAVE IN,,fiis_20250924_040407.csv,2025-09-24
CLOV34,bdr,Clover Health Investments Corp,BRCLOVBDR009,bdrs_20250924_040410.xlsx,2025-09-24
CLSC,acao,CELESC,,acoes_20250924_040414.xlsx,2025-09-24
CLXC34,bdr,CLOROX COMPANY,BRCLXCBDR000,bdrs_20250924_040410.xlsx,2025-09-24
CMCS34,bdr,COMCAST CORPORATION,BRCMCSBDR008,bdrs_20250924_040410.xlsx,2025-09-24
CMDB,etf,BTG COMMODIT,,etfs_20250924_040412.csv,2025-09-24
CMIG,acao,CEMIG,,acoes_20250924_040414.xlsx,2025-09-24
CMIN,acao,CSNMINERACAO,,acoes_20250924_040414.xlsx,2025-09-24
CNES,fii,FII CENESP,,fiis_20250924_040407.csv,2025-09-24
CNIC34,bdr,CANADIAN NATIONAL RAILWAY CO,BRCNICBDR007,bdrs_20250924_040410.xlsx,2025-09-24
COCA34,bdr,THE COCA-COLA COMPANY,BRCOCABDR002,bdrs_20250924_040410.xlsx,2025-09-24
COCE,acao,COELCE,,acoes_20250924_040414.xlsx,2025-09-24
COGN,acao,COGNA ON,,acoes_20250924_040414.xlsx,2025-09-24
COIN,etf,ETF BV COIN,,etfs_20250924_040412.csv,2025-09-24
COLG34,bdr,COLGATE-PALMOLIVE COMPANY,BRCOLGBDR000,bdrs_20250924_040410.xlsx,2025-09-24
COMR,acao,COMERC PAR,,acoes_20250924_040414.xlsx,2025-09-24
COPH34,bdr,CONOCOPHILLIPS,BRCOPHBDR009,bdrs_20250924_040410.xlsx,2025-09-24
CORN,etf,BB ETF MILHO,,etfs_20250924_040412.csv,2025-09-24
COTY34,bdr,"COTY, INC.",BRCOTYBDR006,bdrs_20250924_040410.xlsx,2025-09-24
COWC34,bdr,COSTCO WHOLESALE CORPORATION,BRCOWCBDR006,bdrs_20250924_040410.xlsx,2025-09-24
CPFE,acao,CPFL ENERGIA,,acoes_20250924_040414.xlsx,2025-09-24
CPLE,acao,COPEL,,acoes_20250924_040414.xlsx,2025-09-24
CPLG,fii,FII CPLG,,fiis_20250924_040407.csv,2025-09-24
CPO,fii,FII CPOF,,fiis_20250924_040407.csv,2025-09-24
CPRL34,bdr,CANADIAN PACIFIC RAILWAY LTD,BRCPRLBDR004,bdrs_20250924_040410.xlsx,2025-09-24
CPSH,fii,FII CPSH,,fiis_20250924_040407.csv,2025-09-24
CPTS,fii,FII CAPI SEC,,fiis_20250924_040407.csv,2025-09-24
CPUR,fii,FII CPHBC UR,,fiis_20250924_040407.csv,2025-09-24
CRDA34,bdr,CREDIT ACCEPTANCE CORP,BRCRDABDR003,bdrs_20250924_040410.xlsx,2025-09-24
CRF,fii,FII CX RBRA2,,fiis_20250924_040407.csv,2025-09-24
CRHP34,bdr,CRH PLC,BRCRHPBDR002,bdrs_20250924_040410.xlsx,2025-09-24
CRIN34,bdr,CARTERS INC,BRCRINBDR005,bdrs_20250924_040410.xlsx,2025-09-24
CRIP34,bdr,TRIP.COM GROUP LIMITED,BRCRIPBDR000,bdrs_20250924_040410.xlsx,2025-09-24
CRPG,acao,CRISTAL,,acoes_20250924_040414.xlsx,2025-09-24
CRTE,acao,CONC RIO TER,,acoes_20250924_040414.xlsx,2025-09-24
CSAN,acao,COSAN,,acoes_20250924_040414.xlsx,2025-09-24
CSCO34,bdr,"CISCO SYSTEMS, INC.",BRCSCOBDR004,bdrs_20250924_040410.xlsx,2025-09-24
CSED,acao,CRUZEIRO EDU,,acoes_20250924_040414.xlsx,2025-09-24
CSMC,fii,FII COSMIC,,fiis_20250924_040407.csv,2025-09-24
CSMG,acao,COPASA,,acoes_20250924_040414.xlsx,2025-09-24
CSNA,acao,SID NACIONAL,,acoes_20250924_040414.xlsx,2025-09-24
CSUD,acao,CSU DIGITAL,,acoes_20250924_040414.xlsx,2025-09-24
CSXC34,bdr,CSX CORP,BRCSXCBDR005,bdrs_20250924_040410.xlsx,2025-09-24
CTAX,acao,CONTAX,,acoes_20250924_040414.xlsx,2025-09-24
CTBA,acao,CEPAC - CTBA,,acoes_20250924_040414.xlsx,2025-09-24
CTCA,acao,CTC S.A.,,acoes_20250924_040414.xlsx,2025-09-24
CTGP34,bdr,CITIGROUP INC.,BRCTGPBDR000,bdrs_20250924_040410.xlsx,2025-09-24
CTKA,acao,KARSTEN,,acoes_20250924_040414.xlsx,2025-09-24
CTNM,acao,COTEMINAS,,acoes_20250924_040414.xlsx,2025-09-24
CTSA,acao,SANTANENSE,,acoes_20250924_040414.xlsx,2025-09-24
CTSH34,bdr,COGNIZANT TECHNOLOGY SOLUTIONS,BRCTSHBDR002,bdrs_20250924_040410.xlsx,2025-09-24
CTXT,fii,FII C TEXTIL,,fiis_20250924_040407.csv,2025-09-24
CURY,acao,CURY S/A,,acoes_20250924_040414.xlsx,2025-09-24
CVBI,fii,FII CVBI VBI,,fiis_20250924_040407.csv,2025-09-24
CVCB,acao,CVC BRASIL,,acoes_20250924_040414.xlsx,2025-09-24
CVPR,fii,FII CVPAR,,fiis_20250924_040407.csv,2025-09-24
CVSH34,bdr,CVS HEALTH CORPORATION,BRCVSHBDR008,bdrs_20250924_040410.xlsx,2025-09-24
CXAG,fii,FII CAIXA AG,,fiis_20250924_040407.csv,2025-09-24
CXCE,fii,FII CX CEDAE,,fiis_20250924_040407.csv,2025-09-24
CXCI,fii,FII CAIXA CI,,fiis_20250924_040407.csv,2025-09-24
CXCO,fii,FII CEF CORP,,fiis_20250924_040407.csv,2025-09-24
CXRI,fii,FII CX RBRAV,,fiis_20250924_040407.csv,2025-09-24
CXSE,acao,CAIXA SEGURI,,acoes_20250924_040414.xlsx,2025-09-24
CXTL,fii,FII CX TRX,,fiis_20250924_040407.csv,2025-09-24
CYCR,fii,FII CYRELA,,fiis_20250924_040407.csv,2025-09-24
CYLD,fii,FII CYLD,,fiis_20250924_040407.csv,2025-09-24
CYRE,acao,CYRELA REALT,,acoes_20250924_040414.xlsx,2025-09-24
D1DG34,bdr,DATADOG INC,BRD1DGBDR001,bdrs_20250924_040410.xlsx,2025-09-24
D1EL34,bdr,DELL TECHNOLOGIES INC,BRD1ELBDR009,bdrs_20250924_040410.xlsx,2025-09-24
D1EX34,bdr,DEXCOM INC,BRD1EXBDR004,bdrs_20250924_040410.xlsx,2025-09-24
D1FS34,bdr,Discover Financial Services,BRD1FSBDR001,bdrs_20250924_040410.xlsx,2025-09-24
D1HI34,bdr,DR HORTON INC,BRD1HIBDR008,bdrs_20250924_040410.xlsx,2025-09-24
D1IS34,bdr,DISH NETWORK CORP,BRD1ISBDR005,bdrs_20250924_040410.xlsx,2025-09-24
D1LR34,bdr,DIGITAL REALTY TRUST INC,BRD1LRBDR001,bdrs_20250924_040410.xlsx,2025-09-24
D1OC34,bdr,DOCUSIGN INC,BRD1OCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
D1OM34,bdr,DOMINION ENERGY INC,BRD1OMBDR006,bdrs_20250924_040410.xlsx,2025-09-24
D1OV34,bdr,DOVER CORP,BRD1OVBDR007,bdrs_20250924_040410.xlsx,2025-09-24
D1OW34,bdr,DOW INC,BRD1OWBDR005,bdrs_20250924_040410.xlsx,2025-09-24
D1RE34,bdr,DUKE REALTY CORP,BRD1REBDR006,bdrs_20250924_040410.xlsx,2025-09-24
D1RI34,bdr,DARDEN RESTAURANTS INC,BRD1RIBDR007,bdrs_20250924_040410.xlsx,2025-09-24
D1TE34,bdr,DTE ENERGY CO,BRD1TEBDR002,bdrs_20250924_040410.xlsx,2025-09-24
D1VN34,bdr,DEVON ENERGY CORP,BRD1VNBDR009,bdrs_20250924_040410.xlsx,2025-09-24
D1XC34,bdr,DXC TECHNOLOGY CO,BRD1XCBDR008,bdrs_20250924_040410.xlsx,2025-09-24
D2AS34,bdr,DoorDash Inc,BRD2ASBDR000,bdrs_20250924_040410.xlsx,2025-09-24
D2KN34,bdr,DRAFTKINGS INC,BRD2KNBDR000,bdrs_20250924_040410.xlsx,2025-09-24
D2KS34,bdr,Dick's Sporting Goods Inc,BRD2KSBDR009,bdrs_20250924_040410.xlsx,2025-09-24
D2NL34,bdr,DENALI THERAPEUTICS INC,BRD2NLBDR008,bdrs_20250924_040410.xlsx,2025-09-24
D2OC34,bdr,DOXIMITY INC,BRD2OCBDR005,bdrs_20250924_040410.xlsx,2025-09-24
D2OX34,bdr,AMDOCS LTD,BRD2OXBDR001,bdrs_20250924_040410.xlsx,2025-09-24
D2PZ34,bdr,Domino s Pizza Inc,BRD2PZBDR003,bdrs_20250924_040410.xlsx,2025-09-24
D2TC34,bdr,DYNATRACE INC,BRD2TCBDR004,bdrs_20250924_040410.xlsx,2025-09-24
DAMA,fii,FII DAMA,,fiis_20250924_040407.csv,2025-09-24
DAMT,fii,FII DIAMANTE,,fiis_20250924_040407.csv,2025-09-24
DASA,acao,DASA,,acoes_20250924_040414.xlsx,2025-09-24
DAYM,fii,FII DAYC REM,,fiis_20250924_040407.csv,2025-09-24
DBAG34,bdr,DEUTSCHE BANK AKTIENGESELLSCHAFT,BRDBAGBDR008,bdrs_20250924_040410.xlsx,2025-09-24
DDNB34,bdr,DUPONT DE NEMOURS INC.,BRDDNBBDR008,bdrs_20250924_040410.xlsx,2025-09-24
DEAI34,bdr,"DELTA AIR LINES, INC.",BRDEAIBDR008,bdrs_20250924_040410.xlsx,2025-09-24
DEEC34,bdr,DEERE & CO,BRDEECBDR003,bdrs_20250924_040410.xlsx,2025-09-24
DEOP34,bdr,DIAGEO PLC,BRDEOPBDR004,bdrs_20250924_040410.xlsx,2025-09-24
DESK,acao,DESKTOP,,acoes_20250924_040414.xlsx,2025-09-24
DEVA,fii,FII DEVANT,,fiis_20250924_040407.csv,2025-09-24
DEXP,acao,DEXXOS PAR,,acoes_20250924_040414.xlsx,2025-09-24
DGCO34,bdr,DOLLAR GENERAL CORP,BRDGCOBDR007,bdrs_20250924_040410.xlsx,2025-09-24
DHER34,bdr,DANAHER CORPORATION,BRDHERBDR004,bdrs_20250924_040410.xlsx,2025-09-24
DIRR,acao,DIRECIONAL,,acoes_20250924_040414.xlsx,2025-09-24
DISB34,bdr,THE WALT DISNEY COMPANY,BRDISBBDR006,bdrs_20250924_040410.xlsx,2025-09-24
DIVD,etf,IT NOW DIVD,,etfs_20250924_040412.csv,2025-09-24
DIVO,etf,IT NOW IDIV,,etfs_20250924_040412.csv,2025-09-24
DLMT,fii,FII DEL MONT,,fiis_20250924_040407.csv,2025-09-24
DLTR34,bdr,DOLLAR TREE INC,BRDLTRBDR004,bdrs_20250924_040410.xlsx,2025-09-24
DMV,acao,D1000VFARMA,,acoes_20250924_040414.xlsx,2025-09-24
DOHL,acao,DOHLER,,acoes_20250924_040414.xlsx,2025-09-24
DOLA,etf,BB ETF DOLAR,,etfs_20250924_040412.csv,2025-09-24
DOLB,etf,BTG SP DOLAR,,etfs_20250924_040412.csv,2025-09-24
DOTZ,acao,DOTZ SA,,acoes_20250924_040414.xlsx,2025-09-24
DOVL,fii,FII DOVEL,,fiis_20250924_040407.csv,2025-09-24
DPRO,fii,FII DEVA PRO,,fiis_20250924_040407.csv,2025-09-24
DRIM,fii,FII DRIM,,fiis_20250924_040407.csv,2025-09-24
DTCY,acao,DTCOM-DIRECT,,acoes_20250924_040414.xlsx,2025-09-24
DUKB34,bdr,DUKE ENERGY CORPORATION,BRDUKBBDR008,bdrs_20250924_040410.xlsx,2025-09-24
DVAI34,bdr,DAVITA INC,BRDVAIBDR002,bdrs_20250924_040410.xlsx,2025-09-24
DVER,etf,BB ETF DVER,,etfs_20250924_040412.csv,2025-09-24
DVF,fii,FII DEVA FOF,,fiis_20250924_040407.csv,2025-09-24
DVLP,fii,FII DVLP,,fiis_20250924_040407.csv,2025-09-24
DVLT,fii,FII DVLT,,fiis_20250924_040407.csv,2025-09-24
DXCO,acao,DEXCO,,acoes_20250924_040414.xlsx,2025-09-24
E1CL34,bdr,ECOLAB INC,BRE1CLBDR002,bdrs_20250924_040410.xlsx,2025-09-24
E1CO34,bdr,ECOPETROL SA,BRE1COBDR006,bdrs_20250924_040410.xlsx,2025-09-24
E1DI34,bdr,Consolidated Edison Inc,BRE1DIBDR006,bdrs_20250924_040410.xlsx,2025-09-24
E1DU34,bdr,NEW ORIENTAL EDUCATION & TECHNOLOGY GROUP INC,BRE1DUBDR001,bdrs_20250924_040410.xlsx,2025-09-24
E1FX34,bdr,EQUIFAX INC,BRE1FXBDR000,bdrs_20250924_040410.xlsx,2025-09-24
E1IX34,bdr,EDISON INTERNATIONAL,BRE1IXBDR004,bdrs_20250924_040410.xlsx,2025-09-24
E1LV34,bdr,"ELEVANCE HEALTH, INC.",BRE1LVBDR002,bdrs_20250924_040410.xlsx,2025-09-24
E1MN34,bdr,EASTMAN CHEMICAL CO,BRE1MNBDR007,bdrs_20250924_040410.xlsx,2025-09-24
E1MR34,bdr,Emerson Electric Co,BRE1MRBDR008,bdrs_20250924_040410.xlsx,2025-09-24
E1OG34,bdr,EOG RESOURCES INC,BRE1OGBDR007,bdrs_20250924_040410.xlsx,2025-09-24
E1QN34,bdr,EQUINOR ASA,BRE1QNBDR008,bdrs_20250924_040410.xlsx,2025-09-24
E1QR34,bdr,EQUITY RESIDENTIAL,BRE1QRBDR009,bdrs_20250924_040410.xlsx,2025-09-24
E1RI34,bdr,ERICSSON LM TELEPHONE CO,BRE1RIBDR006,bdrs_20250924_040410.xlsx,2025-09-24
E1SE34,bdr,EVERSOURCE ENERGY,BRE1SEBDR003,bdrs_20250924_040410.xlsx,2025-09-24
E1SS34,bdr,ESSEX PROPERTY TRUST INC,BRE1SSBDR003,bdrs_20250924_040410.xlsx,2025-09-24
E1TN34,bdr,Eaton Corp PLC,BRE1TNBDR002,bdrs_20250924_040410.xlsx,2025-09-24
E1TR34,bdr,Entergy Corp,BRE1TRBDR003,bdrs_20250924_040410.xlsx,2025-09-24
E1VE34,bdr,EVEREST RE GROUP LTD,BRE1VEBDR007,bdrs_20250924_040410.xlsx,2025-09-24
E1VR34,bdr,EVERGY INC,BRE1VRBDR009,bdrs_20250924_040410.xlsx,2025-09-24
E1WL34,bdr,EDWARDS LIFESCIENCES CORP,BRE1WLBDR000,bdrs_20250924_040410.xlsx,2025-09-24
E1XC34,bdr,EXELON CORP,BRE1XCBDR007,bdrs_20250924_040410.xlsx,2025-09-24
E1XP34,bdr,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,BRE1XPBDR009,bdrs_20250924_040410.xlsx,2025-09-24
E1XR34,bdr,EXTRA SPACE STORAGE INC,BRE1XRBDR005,bdrs_20250924_040410.xlsx,2025-09-24
E2EF34,bdr,Euronet Worldwide Inc,BRE2EFBDR008,bdrs_20250924_040410.xlsx,2025-09-24
E2LS34,bdr,EQUITY LIFESTYLE PROPERTIES INC,BRE2LSBDR006,bdrs_20250924_040410.xlsx,2025-09-24
E2NO34,bdr,Enovis Corporation,BRE2NOBDR001,bdrs_20250924_040410.xlsx,2025-09-24
E2NP34,bdr,ENPHASE ENERGY INC,BRE2NPBDR008,bdrs_20250924_040410.xlsx,2025-09-24
E2NT34,bdr,ENTEGRIS INC,BRE2NTBDR000,bdrs_20250924_040410.xlsx,2025-09-24
E2PA34,bdr,EPAM SYSTEMS INC,BRE2PABDR005,bdrs_20250924_040410.xlsx,2025-09-24
E2ST34,bdr,Elastic NV,BRE2STBDR009,bdrs_20250924_040410.xlsx,2025-09-24
E2TS34,bdr,Etsy Inc,BRE2TSBDR009,bdrs_20250924_040410.xlsx,2025-09-24
E2XA34,bdr,EXACT SCIENCES CORP,BRE2XABDR009,bdrs_20250924_040410.xlsx,2025-09-24
E2XE34,bdr,EXELIXIS INC,BRE2XEBDR001,bdrs_20250924_040410.xlsx,2025-09-24
E2XP34,bdr,EXP WORLD HOLDINGS INC,BRE2XPBDR007,bdrs_20250924_040410.xlsx,2025-09-24
EAGL,fii,FII EAGL,,fiis_20250924_040407.csv,2025-09-24
EAIN34,bdr,ELECTRONIC ARTS INC,BREAINBDR007,bdrs_20250924_040410.xlsx,2025-09-24
EALT,acao,ACO ALTONA,,acoes_20250924_040414.xlsx,2025-09-24
EBAY34,bdr,EBAY INC.,BREBAYBDR009,bdrs_20250924_040410.xlsx,2025-09-24
ECOO,etf,ISHARES ECOO,,etfs_20250924_040412.csv,2025-09-24
ECOR,acao,ECORODOVIAS,,acoes_20250924_040414.xlsx,2025-09-24
EDFO,fii,FII OURINVES,,fiis_20250924_040407.csv,2025-09-24
EDGA,fii,FII GALERIA,,fiis_20250924_040407.csv,2025-09-24
EDGE,fii,FII EDGE,,fiis_20250924_040407.csv,2025-09-24
EGDB,fii,FII EGDB,,fiis_20250924_040407.csv,2025-09-24
EGGY,acao,GRANJA FARIA,,acoes_20250924_040414.xlsx,2025-09-24
EGIE,acao,ENGIE BRASIL,,acoes_20250924_040414.xlsx,2025-09-24
EGYR,fii,FII ENERGY,,fiis_20250924_040407.csv,2025-09-24
EIRA,fii,FII EIRA,,fiis_20250924_040407.csv,2025-09-24
EKTR,acao,ELEKTRO,,acoes_20250924_040414.xlsx,2025-09-24
ELAS,etf,SAFRAETFELAS,,etfs_20250924_040412.csv,2025-09-24
